Site,Metric,Set,Model,source,Variable,Importance,Stderr,nsim,type,kind
Hideaway,max,A,XGB,orig,Water_area_m2_3d,0.21039031977869638,NA,20,cpi,cpi
Hideaway,max,A,XGB,orig,GWT_range,0.16902467861294396,0.012358243050908253,20,permutation,permutation
Hideaway,max,A,XGB,orig,GWT_range,0.1652160271818155,NA,20,cpi,cpi
Hideaway,max,A,XGB,orig,GWT_mean_7day,0.13694643645542165,NA,20,cpi,cpi
Hideaway,max,A,XGB,orig,GWT_mean_7day,0.134520436528478,0.014500472713159062,20,permutation,permutation
Hideaway,max,A,XGB,orig,GWL_max_7day,0.12996011751087794,0.010741592179103778,20,permutation,permutation
Hideaway,max,A,XGB,orig,GWL_max_7day,0.12471549409283728,NA,20,cpi,cpi
Hideaway,max,A,XGB,orig,Air_trange,0.12029667388855583,0.011165219431462977,20,permutation,permutation
Hideaway,max,A,XGB,orig,Air_trange,0.11636778781533905,NA,20,cpi,cpi
Hideaway,max,A,XGB,orig,ppt_7day,0.029530994465929997,0.005135175198506803,20,permutation,permutation
Hideaway,max,A,XGB,orig,ppt_7day,0.028451395614912,NA,20,cpi,cpi
Hideaway,max,B,GLS,gls,Solar_2d,2.070335023895354,0.09911737445099611,20,permutation,permutation
Hideaway,max,B,GLS,gls,Solar_2d,2.0393804984319077,NA,20,cpi,cpi
Hideaway,max,B,GLS,gls,Air_tmin,0.11864793570605292,0.027203126117898335,20,permutation,permutation
Hideaway,max,B,GLS,gls,Air_tmin,0.10753549804380058,NA,20,cpi,cpi
Hideaway,max,B,GLS,gls,ppt_7day,0.021435844425203965,NA,20,cpi,cpi
Hideaway,max,B,GLS,gls,ppt_7day,0.01969136017412635,0.010038137245243819,20,permutation,permutation
Hideaway,max,B,GLS,gls,Air_trange,-0.0038693965431514043,0.008116599870253993,20,permutation,permutation
Hideaway,max,B,GLS,gls,Air_trange,-0.009741070443448963,NA,20,cpi,cpi
Hideaway,max,B,RFR,pass2,Solar_2d,2.1424684210564964,0.07652911523982522,20,permutation,permutation
Hideaway,max,B,RFR,pass2,Solar_2d,2.1286128123222516,NA,20,cpi,cpi
Hideaway,max,B,RFR,pass2,Air_tmin,0.25757760782867406,0.029873183285438254,20,permutation,permutation
Hideaway,max,B,RFR,pass2,Air_tmin,0.2542853086500905,NA,20,cpi,cpi
Hideaway,max,B,RFR,pass2,Air_trange,0.1758001569244364,NA,20,cpi,cpi
Hideaway,max,B,RFR,pass2,Air_trange,0.17196115103535642,0.014230982712953939,20,permutation,permutation
Hideaway,max,B,RFR,pass2,ppt_7day,0.13682281033643598,0.013866522271973686,20,permutation,permutation
Hideaway,max,B,RFR,pass2,ppt_7day,0.13611391990990673,NA,20,cpi,cpi
Hideaway,max,B,XGB,orig,Solar_2d,2.675448000541284,0.06965382230445734,20,permutation,permutation
Hideaway,max,B,XGB,orig,Solar_2d,2.6495728910987673,NA,20,cpi,cpi
Hideaway,max,B,XGB,orig,Air_tmin,0.7892458263472217,NA,20,cpi,cpi
Hideaway,max,B,XGB,orig,Air_tmin,0.7722825818161644,0.044099351385979126,20,permutation,permutation
Hideaway,max,B,XGB,orig,Air_trange,0.5673846931397383,0.020295793356609113,20,permutation,permutation
Hideaway,max,B,XGB,orig,Air_trange,0.5655155799903954,NA,20,cpi,cpi
Hideaway,max,B,XGB,orig,ppt_7day,0.5191652999148348,NA,20,cpi,cpi
Hideaway,max,B,XGB,orig,ppt_7day,0.5068770741101475,0.02882614356557261,20,permutation,permutation
Hideaway,mean,A,GLS,gls,Solar_2d,0.950465009826901,0.05589678418238888,20,permutation,permutation
Hideaway,mean,A,GLS,gls,Solar_2d,0.9437109993144953,NA,20,cpi,cpi
Hideaway,mean,A,GLS,gls,Air_tmin,0.27080165503763576,0.01481494988861604,20,permutation,permutation
Hideaway,mean,A,GLS,gls,Air_tmin,0.2648133184692868,NA,20,cpi,cpi
Hideaway,mean,A,GLS,gls,GWL_max,0.0475985716344664,NA,20,cpi,cpi
Hideaway,mean,A,GLS,gls,GWL_max,0.04355522253208997,0.009885128243026897,20,permutation,permutation
Hideaway,mean,A,GLS,gls,Air_trange,0.023956115181620136,NA,20,cpi,cpi
Hideaway,mean,A,GLS,gls,Air_trange,0.023938010402927666,0.007257399698899626,20,permutation,permutation
Hideaway,mean,A,GLS,gls,Water_area_m2_3d,0.00428417485679386,0.0031330789324885313,20,permutation,permutation
Hideaway,mean,A,GLS,gls,Water_area_m2_3d,0.0031161892860683826,NA,20,cpi,cpi
Hideaway,mean,A,GLS,gls,GWL_range,0.00239787226521862,NA,20,cpi,cpi
Hideaway,mean,A,GLS,gls,GWL_range,0.0023292723987937774,8.437190839976371e-4,20,permutation,permutation
Hideaway,mean,A,GLS,gls,ppt_7day,9.358097690494727e-4,NA,20,cpi,cpi
Hideaway,mean,A,GLS,gls,ppt_7day,8.218973125446672e-4,5.589040795879043e-4,20,permutation,permutation
Hideaway,mean,A,GLS,gls,GWT_range,-0.0015044592250022554,0.0018899380328738155,20,permutation,permutation
Hideaway,mean,A,GLS,gls,GWT_range,-0.0015534642282110933,NA,20,cpi,cpi
Hideaway,mean,A,RFR,orig,Solar_2d,1.0496572710844392,NA,20,cpi,cpi
Hideaway,mean,A,RFR,orig,Solar_2d,1.0319628116098027,0.05902301969158771,20,permutation,permutation
Hideaway,mean,A,RFR,orig,Air_tmin,0.2972985502307045,NA,20,cpi,cpi
Hideaway,mean,A,RFR,orig,Air_tmin,0.29098882944243815,0.02168508237602056,20,permutation,permutation
Hideaway,mean,A,RFR,orig,GWT_min_7day,0.14933776283592062,0.011965743841614843,20,permutation,permutation
Hideaway,mean,A,RFR,orig,GWT_min_7day,0.1408297150247727,NA,20,cpi,cpi
Hideaway,mean,A,RFR,orig,GWL_range,0.11218510871269226,0.011413271088280894,20,permutation,permutation
Hideaway,mean,A,RFR,orig,GWL_range,0.11044838864550352,NA,20,cpi,cpi
Hideaway,mean,A,RFR,orig,Air_trange,0.08101647304686445,NA,20,cpi,cpi
Hideaway,mean,A,RFR,orig,Air_trange,0.0794079356140096,0.005253075189406395,20,permutation,permutation
Hideaway,mean,A,RFR,orig,GWL_max,0.0657756870220914,0.0038850963312380155,20,permutation,permutation
Hideaway,mean,A,RFR,orig,GWL_max,0.06470120885865768,NA,20,cpi,cpi
Hideaway,mean,A,RFR,orig,Water_area_m2_3d,0.06199449711477682,NA,20,cpi,cpi
Hideaway,mean,A,RFR,orig,Water_area_m2_3d,0.06137933030324079,0.004996761556936318,20,permutation,permutation
Hideaway,mean,A,RFR,orig,ppt_7day,0.037656849894724745,0.004117631185846353,20,permutation,permutation
Hideaway,mean,A,RFR,orig,ppt_7day,0.03701199713872484,NA,20,cpi,cpi
Hideaway,mean,A,RFR,orig,GWT_range,0.02399312751763988,NA,20,cpi,cpi
Hideaway,mean,A,RFR,orig,GWT_range,0.02282809182887265,0.002943871493664164,20,permutation,permutation
Hideaway,mean,A,XGB,pass2,Solar_2d,1.0570063546345208,0.02861877205055179,20,permutation,permutation
Hideaway,mean,A,XGB,pass2,Solar_2d,1.0549311818284646,NA,20,cpi,cpi
Hideaway,mean,A,XGB,pass2,Air_tmin,0.45903068806865033,0.026109405255348734,20,permutation,permutation
Hideaway,mean,A,XGB,pass2,Air_tmin,0.45388050937510843,NA,20,cpi,cpi
Hideaway,mean,A,XGB,pass2,GWT_min_7day,0.2556369009835531,NA,20,cpi,cpi
Hideaway,mean,A,XGB,pass2,GWT_min_7day,0.25366262147114627,0.017674964016412754,20,permutation,permutation
Hideaway,mean,A,XGB,pass2,GWL_range,0.14864942714850893,NA,20,cpi,cpi
Hideaway,mean,A,XGB,pass2,GWL_range,0.14677662441266676,0.007474405927252997,20,permutation,permutation
Hideaway,mean,A,XGB,pass2,Air_trange,0.13125721517972494,0.009367868930620029,20,permutation,permutation
Hideaway,mean,A,XGB,pass2,Air_trange,0.130200979287248,NA,20,cpi,cpi
Hideaway,mean,A,XGB,pass2,GWL_max,0.1029612959743112,0.007254473089530677,20,permutation,permutation
Hideaway,mean,A,XGB,pass2,GWL_max,0.10238585928031935,NA,20,cpi,cpi
Hideaway,mean,A,XGB,pass2,Water_area_m2_3d,0.06383191982120386,NA,20,cpi,cpi
Hideaway,mean,A,XGB,pass2,Water_area_m2_3d,0.06336854066255164,0.006362414239816658,20,permutation,permutation
Hideaway,mean,A,XGB,pass2,GWT_range,0.038044243437210176,0.003033952558816205,20,permutation,permutation
Hideaway,mean,A,XGB,pass2,GWT_range,0.037845349794464495,NA,20,cpi,cpi
Hideaway,mean,A,XGB,pass2,ppt_7day,0.03281261760507166,NA,20,cpi,cpi
Hideaway,mean,A,XGB,pass2,ppt_7day,0.03156015377700127,0.002579234098878074,20,permutation,permutation
Hideaway,mean,B,GLS,gls,Solar_2d,0.9882226595739491,NA,20,cpi,cpi
Hideaway,mean,B,GLS,gls,Solar_2d,0.9872765931118028,0.05405857424538765,20,permutation,permutation
Hideaway,mean,B,GLS,gls,Air_tmin,0.25516077728630554,0.01576892024792816,20,permutation,permutation
Hideaway,mean,B,GLS,gls,Air_tmin,0.24921188930433213,NA,20,cpi,cpi
Hideaway,mean,B,GLS,gls,Air_trange,0.022643946292559475,NA,20,cpi,cpi
Hideaway,mean,B,GLS,gls,Air_trange,0.01981944256960785,0.006316819473997201,20,permutation,permutation
Hideaway,mean,B,GLS,gls,ppt_7day,4.8789410793825816e-4,NA,20,cpi,cpi
Hideaway,mean,B,GLS,gls,ppt_7day,4.3446300006963755e-4,2.2273229401504092e-4,20,permutation,permutation
Hideaway,mean,B,RFR,pass2,Solar_2d,1.2806247504475796,NA,20,cpi,cpi
Hideaway,mean,B,RFR,pass2,Solar_2d,1.2536602637241403,0.03416658237028451,20,permutation,permutation
Hideaway,mean,B,RFR,pass2,Air_tmin,0.4409192404685605,NA,20,cpi,cpi
Hideaway,mean,B,RFR,pass2,Air_tmin,0.4347881296006465,0.02360096016635502,20,permutation,permutation
Hideaway,mean,B,RFR,pass2,Air_trange,0.16416190321340282,NA,20,cpi,cpi
Hideaway,mean,B,RFR,pass2,Air_trange,0.16103005877417187,0.010327060793924312,20,permutation,permutation
Hideaway,mean,B,RFR,pass2,ppt_7day,0.12147106909182263,0.00907180280481259,20,permutation,permutation
Hideaway,mean,B,RFR,pass2,ppt_7day,0.11594982466889076,NA,20,cpi,cpi
Hideaway,mean,B,XGB,pass2,Solar_2d,1.4352640114441138,NA,20,cpi,cpi
Hideaway,mean,B,XGB,pass2,Solar_2d,1.4187729671806402,0.04690699095063059,20,permutation,permutation
Hideaway,mean,B,XGB,pass2,Air_tmin,0.6121955357814802,0.030084811990651616,20,permutation,permutation
Hideaway,mean,B,XGB,pass2,Air_tmin,0.6071762572940332,NA,20,cpi,cpi
Hideaway,mean,B,XGB,pass2,Air_trange,0.3242705595598205,0.014592272664010043,20,permutation,permutation
Hideaway,mean,B,XGB,pass2,Air_trange,0.3158463809615666,NA,20,cpi,cpi
Hideaway,mean,B,XGB,pass2,ppt_7day,0.2253451794440982,0.013215415891136343,20,permutation,permutation
Hideaway,mean,B,XGB,pass2,ppt_7day,0.22177196152072515,NA,20,cpi,cpi
Hideaway,range,A,GLS,gls,Solar_daily,1.430139554516691,0.08618160185466651,20,permutation,permutation
Hideaway,range,A,GLS,gls,Solar_daily,1.4262977347914183,NA,20,cpi,cpi
Hideaway,range,A,GLS,gls,GWL_range,0.22826569076198155,0.028700478654331903,20,permutation,permutation
Hideaway,range,A,GLS,gls,GWL_range,0.21855977277977012,NA,20,cpi,cpi
Hideaway,range,A,GLS,gls,Air_trange,0.10509649268585364,NA,20,cpi,cpi
Hideaway,range,A,GLS,gls,GWT_mean_7day,0.10399994614401258,0.020998169042371152,20,permutation,permutation
Hideaway,range,A,GLS,gls,GWT_mean_7day,0.09963998798664486,NA,20,cpi,cpi
Hideaway,range,A,GLS,gls,Air_trange,0.09164703426785964,0.02335576352334123,20,permutation,permutation
Hideaway,range,A,GLS,gls,ppt,0.03956487393967112,NA,20,cpi,cpi
Hideaway,range,A,GLS,gls,ppt,0.03810110208738843,0.01223284351160058,20,permutation,permutation
Hideaway,range,A,GLS,gls,GWT_range,0.03653628632142427,0.009473502140796192,20,permutation,permutation
Hideaway,range,A,GLS,gls,GWT_range,0.03477851158811973,NA,20,cpi,cpi
Hideaway,range,A,GLS,gls,GWL_max_7day,0.02956412399519437,NA,20,cpi,cpi
Hideaway,range,A,GLS,gls,GWL_max_7day,0.021317766145051403,0.012640773200583991,20,permutation,permutation
Hideaway,range,A,GLS,gls,Water_area_m2_3d,0.020938030062967006,0.008757721199101075,20,permutation,permutation
Hideaway,range,A,GLS,gls,Water_area_m2_3d,0.016897298760611745,NA,20,cpi,cpi
Hideaway,range,A,GLS,gls,Air_tmin_3day,1.7745458425633132e-4,NA,20,cpi,cpi
Hideaway,range,A,GLS,gls,Air_tmin_3day,-7.664202693276056e-5,5.441480234738137e-4,20,permutation,permutation
Hideaway,range,A,RFR,orig,Solar_daily,1.947999493627371,0.0718570202950036,20,permutation,permutation
Hideaway,range,A,RFR,orig,Solar_daily,1.9069573559304909,NA,20,cpi,cpi
Hideaway,range,A,RFR,orig,GWT_mean_7day,0.35192051199846247,NA,20,cpi,cpi
Hideaway,range,A,RFR,orig,GWT_mean_7day,0.3463832480410035,0.026044160978866294,20,permutation,permutation
Hideaway,range,A,RFR,orig,ppt,0.29098541244478876,NA,20,cpi,cpi
Hideaway,range,A,RFR,orig,ppt,0.28065064989622035,0.02900203696830004,20,permutation,permutation
Hideaway,range,A,RFR,orig,GWL_range,0.22901851543814644,NA,20,cpi,cpi
Hideaway,range,A,RFR,orig,GWL_range,0.2279268573289363,0.019008885997986988,20,permutation,permutation
Hideaway,range,A,RFR,orig,Water_area_m2_3d,0.16844707540282045,NA,20,cpi,cpi
Hideaway,range,A,RFR,orig,Air_trange,0.16755424910359873,NA,20,cpi,cpi
Hideaway,range,A,RFR,orig,Water_area_m2_3d,0.16621081235828042,0.012337488630195055,20,permutation,permutation
Hideaway,range,A,RFR,orig,Air_trange,0.16533848380237878,0.012487717830082755,20,permutation,permutation
Hideaway,range,A,RFR,orig,Air_tmin_3day,0.08263354128354877,0.005884337774434056,20,permutation,permutation
Hideaway,range,A,RFR,orig,GWT_range,0.08146904839173891,0.006010967050053343,20,permutation,permutation
Hideaway,range,A,RFR,orig,Air_tmin_3day,0.0807705044495364,NA,20,cpi,cpi
Hideaway,range,A,RFR,orig,GWT_range,0.07836213405963985,NA,20,cpi,cpi
Hideaway,range,A,RFR,orig,GWL_max_7day,0.06454198572312661,0.005270859901367768,20,permutation,permutation
Hideaway,range,A,RFR,orig,GWL_max_7day,0.06248626667501317,NA,20,cpi,cpi
Hideaway,range,A,RFR,orig,Air_tmean,0.062198996816028064,0.004500670195330807,20,permutation,permutation
Hideaway,range,A,RFR,orig,Air_tmean,0.0601829925563406,NA,20,cpi,cpi
Hideaway,range,A,XGB,pass2,Solar_daily,1.8477054198477014,NA,20,cpi,cpi
Hideaway,range,A,XGB,pass2,Solar_daily,1.8219086790468304,0.0983964581529039,20,permutation,permutation
Hideaway,range,A,XGB,pass2,GWT_mean_7day,0.6191099118173744,0.029643655016189503,20,permutation,permutation
Hideaway,range,A,XGB,pass2,GWT_mean_7day,0.6177011443248367,NA,20,cpi,cpi
Hideaway,range,A,XGB,pass2,ppt,0.606964408275663,NA,20,cpi,cpi
Hideaway,range,A,XGB,pass2,ppt,0.59671624513831,0.028673936678646875,20,permutation,permutation
Hideaway,range,A,XGB,pass2,GWL_range,0.5643459864256016,NA,20,cpi,cpi
Hideaway,range,A,XGB,pass2,GWL_range,0.5577349077498613,0.01933266184800116,20,permutation,permutation
Hideaway,range,A,XGB,pass2,GWL_max_7day,0.3496894309408911,0.022332556920576944,20,permutation,permutation
Hideaway,range,A,XGB,pass2,GWL_max_7day,0.3436040296078894,NA,20,cpi,cpi
Hideaway,range,A,XGB,pass2,Water_area_m2_3d,0.3317229432740789,NA,20,cpi,cpi
Hideaway,range,A,XGB,pass2,Water_area_m2_3d,0.3232053854946211,0.015450024803335915,20,permutation,permutation
Hideaway,range,A,XGB,pass2,Air_trange,0.2966540851180893,0.023408565858407775,20,permutation,permutation
Hideaway,range,A,XGB,pass2,Air_trange,0.2884205143290449,NA,20,cpi,cpi
Hideaway,range,A,XGB,pass2,Air_tmin_3day,0.2155720729129758,0.008315024875689286,20,permutation,permutation
Hideaway,range,A,XGB,pass2,Air_tmin_3day,0.2139207361071752,NA,20,cpi,cpi
Hideaway,range,A,XGB,pass2,GWT_range,0.2022533266159893,NA,20,cpi,cpi
Hideaway,range,A,XGB,pass2,GWT_range,0.19703465852681268,0.014060564472413167,20,permutation,permutation
Hideaway,range,A,XGB,pass2,Air_tmean,0.16678050765192798,NA,20,cpi,cpi
Hideaway,range,A,XGB,pass2,Air_tmean,0.16483902592139088,0.010325393525628728,20,permutation,permutation
Hideaway,range,B,GLS,gls,Solar_daily,1.4819461564945287,NA,20,cpi,cpi
Hideaway,range,B,GLS,gls,Solar_daily,1.4651837463698687,0.06172817378836808,20,permutation,permutation
Hideaway,range,B,GLS,gls,Air_trange,0.10272033797357503,0.023627147767237826,20,permutation,permutation
Hideaway,range,B,GLS,gls,Air_trange,0.09840505963439627,NA,20,cpi,cpi
Hideaway,range,B,GLS,gls,ppt,0.05096685818425872,NA,20,cpi,cpi
Hideaway,range,B,GLS,gls,ppt,0.046242246509951956,0.015303805844788215,20,permutation,permutation
Hideaway,range,B,GLS,gls,Air_tmin_3day,0.0023503579536363617,NA,20,cpi,cpi
Hideaway,range,B,GLS,gls,Air_tmin_3day,0.0021276420265520122,0.002461062864977005,20,permutation,permutation
Hideaway,range,B,RFR,pass2,Solar_daily,1.6010052586950185,NA,20,cpi,cpi
Hideaway,range,B,RFR,pass2,Solar_daily,1.5888632436228916,0.05826058753524857,20,permutation,permutation
Hideaway,range,B,RFR,pass2,ppt,0.26905420786737744,NA,20,cpi,cpi
Hideaway,range,B,RFR,pass2,ppt,0.2600026561266704,0.0293536004000399,20,permutation,permutation
Hideaway,range,B,RFR,pass2,Air_trange,0.174791677076573,0.025590202301467004,20,permutation,permutation
Hideaway,range,B,RFR,pass2,Air_trange,0.1746679227594503,NA,20,cpi,cpi
Hideaway,range,B,RFR,pass2,Air_tmin_3day,0.08410141296902529,NA,20,cpi,cpi
Hideaway,range,B,RFR,pass2,Air_tmin_3day,0.08046645488746275,0.009228647796699685,20,permutation,permutation
Hideaway,range,B,RFR,pass2,Air_tmean,0.06484291818977085,0.008308996819408044,20,permutation,permutation
Hideaway,range,B,RFR,pass2,Air_tmean,0.06339358554281721,NA,20,cpi,cpi
Hideaway,range,B,XGB,pass2,Solar_daily,1.9071194116530474,0.0854230255694229,20,permutation,permutation
Hideaway,range,B,XGB,pass2,Solar_daily,1.8386999609769936,NA,20,cpi,cpi
Hideaway,range,B,XGB,pass2,ppt,0.3609553623241004,NA,20,cpi,cpi
Hideaway,range,B,XGB,pass2,Air_trange,0.3393607768497411,NA,20,cpi,cpi
Hideaway,range,B,XGB,pass2,ppt,0.3308643086589245,0.037036496432862526,20,permutation,permutation
Hideaway,range,B,XGB,pass2,Air_trange,0.3285458547375102,0.026292104691465326,20,permutation,permutation
Hideaway,range,B,XGB,pass2,Air_tmin_3day,0.2781772929898666,0.018204937938832395,20,permutation,permutation
Hideaway,range,B,XGB,pass2,Air_tmin_3day,0.27051806044051585,NA,20,cpi,cpi
Hideaway,range,B,XGB,pass2,Air_tmean,0.22967311262460866,NA,20,cpi,cpi
Hideaway,range,B,XGB,pass2,Air_tmean,0.22185363662705404,0.024971844650662177,20,permutation,permutation
Pint,max,A,GLS,gls,Air_tmin_7day,0.7073686932155776,0.0640683989472291,20,permutation,permutation
Pint,max,A,GLS,gls,Air_tmin_7day,0.6563576304842678,NA,20,cpi,cpi
Pint,max,A,GLS,gls,Water_area_m2_3d,0.04678104707094506,0.0054308087579546535,20,permutation,permutation
Pint,max,A,GLS,gls,Water_area_m2_3d,0.04376029544156068,NA,20,cpi,cpi
Pint,max,A,GLS,gls,ppt_7day,0.039228851627664506,0.007405820242994404,20,permutation,permutation
Pint,max,A,GLS,gls,ppt_7day,0.036739168564433045,NA,20,cpi,cpi
Pint,max,A,GLS,gls,GWL_range,0.006717670017185096,NA,20,cpi,cpi
Pint,max,A,GLS,gls,GWL_range,0.006360545769898851,0.0023192665325181285,20,permutation,permutation
Pint,max,A,GLS,gls,Air_trange,0.004425612705207155,0.0012565123345854952,20,permutation,permutation
Pint,max,A,GLS,gls,Air_trange,0.0037253409280206262,NA,20,cpi,cpi
Pint,max,A,GLS,gls,GWT_range,2.2031292865209995e-5,NA,20,cpi,cpi
Pint,max,A,GLS,gls,GWT_range,-3.423714655712007e-5,2.0405243083950744e-4,20,permutation,permutation
Pint,max,A,GLS,gls,WL_daily_range,-0.006258400497974326,NA,20,cpi,cpi
Pint,max,A,GLS,gls,WL_daily_range,-0.006321262156643798,0.0033703983004359926,20,permutation,permutation
Pint,max,A,GLS,gls,GWT_min,-0.009773478209546365,0.00529025133009941,20,permutation,permutation
Pint,max,A,GLS,gls,GWT_min,-0.009981655261718014,NA,20,cpi,cpi
Pint,max,A,RFR,orig,Air_tmin_7day,0.6513888223588773,0.03125088597413545,20,permutation,permutation
Pint,max,A,RFR,orig,Air_tmin_7day,0.6436047384068537,NA,20,cpi,cpi
Pint,max,A,RFR,orig,Water_area_m2_3d,0.6381979250051462,0.0325509027431367,20,permutation,permutation
Pint,max,A,RFR,orig,Water_area_m2_3d,0.6310776430192258,NA,20,cpi,cpi
Pint,max,A,RFR,orig,WL_max_7day,0.24195692791142767,NA,20,cpi,cpi
Pint,max,A,RFR,orig,WL_max_7day,0.23431934699403828,0.017842517143970164,20,permutation,permutation
Pint,max,A,RFR,orig,Solar_7d,0.16817907373700006,NA,20,cpi,cpi
Pint,max,A,RFR,orig,Solar_7d,0.16638641333265797,0.014869336464525247,20,permutation,permutation
Pint,max,A,RFR,orig,GWT_min,0.06159881064311991,NA,20,cpi,cpi
Pint,max,A,RFR,orig,GWT_min,0.06151997146319854,0.007103303597313514,20,permutation,permutation
Pint,max,A,RFR,orig,Air_trange,0.053055522192792824,0.0051119605059946355,20,permutation,permutation
Pint,max,A,RFR,orig,Air_trange,0.05196981146697821,NA,20,cpi,cpi
Pint,max,A,RFR,orig,ppt_7day,0.04901062424125263,NA,20,cpi,cpi
Pint,max,A,RFR,orig,ppt_7day,0.04887889062066171,0.004249432781967073,20,permutation,permutation
Pint,max,A,RFR,orig,GWL_range,0.03234372219075527,0.005015175849531555,20,permutation,permutation
Pint,max,A,RFR,orig,GWL_range,0.032307572376852264,NA,20,cpi,cpi
Pint,max,A,RFR,orig,WL_daily_range,0.024400080527943527,0.0033578506883710077,20,permutation,permutation
Pint,max,A,RFR,orig,WL_daily_range,0.023921453856066935,NA,20,cpi,cpi
Pint,max,A,RFR,orig,GWT_range,0.0023316247362705845,4.1563929378881585e-4,20,permutation,permutation
Pint,max,A,RFR,orig,GWT_range,0.0022803667414758033,NA,20,cpi,cpi
Pint,max,A,XGB,pass2,Air_tmin_7day,0.9116143169626131,0.04488628994920555,20,permutation,permutation
Pint,max,A,XGB,pass2,Air_tmin_7day,0.8952923085049544,NA,20,cpi,cpi
Pint,max,A,XGB,pass2,Water_area_m2_3d,0.7783773438333321,0.024909690761687614,20,permutation,permutation
Pint,max,A,XGB,pass2,Water_area_m2_3d,0.7654102403057295,NA,20,cpi,cpi
Pint,max,A,XGB,pass2,WL_max_7day,0.2791925447518588,0.017595258521463097,20,permutation,permutation
Pint,max,A,XGB,pass2,WL_max_7day,0.27401784069720037,NA,20,cpi,cpi
Pint,max,A,XGB,pass2,Solar_7d,0.269194256849362,0.01776692133088352,20,permutation,permutation
Pint,max,A,XGB,pass2,Solar_7d,0.2686365805935771,NA,20,cpi,cpi
Pint,max,A,XGB,pass2,Air_trange,0.14897362130438202,0.011247738952621392,20,permutation,permutation
Pint,max,A,XGB,pass2,Air_trange,0.1480315327216276,NA,20,cpi,cpi
Pint,max,A,XGB,pass2,ppt_7day,0.09234944956022681,0.0049367792991757455,20,permutation,permutation
Pint,max,A,XGB,pass2,ppt_7day,0.09228908897266906,NA,20,cpi,cpi
Pint,max,A,XGB,pass2,GWT_min,0.07229847845102719,0.002972520532352172,20,permutation,permutation
Pint,max,A,XGB,pass2,GWT_min,0.0712571370475143,NA,20,cpi,cpi
Pint,max,A,XGB,pass2,WL_daily_range,0.06652747077542767,0.0040862203779388345,20,permutation,permutation
Pint,max,A,XGB,pass2,WL_daily_range,0.06473673448960712,NA,20,cpi,cpi
Pint,max,A,XGB,pass2,GWL_range,0.05981810280274713,0.004681818661232762,20,permutation,permutation
Pint,max,A,XGB,pass2,GWL_range,0.05836947389831858,NA,20,cpi,cpi
Pint,max,A,XGB,pass2,GWT_range,0.009186276340221185,9.072019111913776e-4,20,permutation,permutation
Pint,max,A,XGB,pass2,GWT_range,0.008884265097651882,NA,20,cpi,cpi
Pint,max,B,GLS,gls,Air_tmin_7day,0.7044195968639774,0.057713432015698916,20,permutation,permutation
Pint,max,B,GLS,gls,Air_tmin_7day,0.6924663924780796,NA,20,cpi,cpi
Pint,max,B,GLS,gls,Solar_7d,0.05540957007242585,0.005850802171333474,20,permutation,permutation
Pint,max,B,GLS,gls,Solar_7d,0.05528166879443969,NA,20,cpi,cpi
Pint,max,B,GLS,gls,ppt_7day,0.05138677379767281,0.008093464860724424,20,permutation,permutation
Pint,max,B,GLS,gls,ppt_7day,0.04114596825620137,NA,20,cpi,cpi
Pint,max,B,GLS,gls,Air_trange,0.0022634974091453874,NA,20,cpi,cpi
Pint,max,B,GLS,gls,Air_trange,0.0017708159749162844,7.292971932444232e-4,20,permutation,permutation
Pint,max,B,RFR,pass2,Air_tmin_7day,1.2170530965134865,0.07287672226710798,20,permutation,permutation
Pint,max,B,RFR,pass2,Air_tmin_7day,1.173538716348652,NA,20,cpi,cpi
Pint,max,B,RFR,pass2,Solar_7d,0.5853021938958287,NA,20,cpi,cpi
Pint,max,B,RFR,pass2,Solar_7d,0.5776988372824481,0.033277107119827724,20,permutation,permutation
Pint,max,B,RFR,pass2,ppt_7day,0.20675763461186775,NA,20,cpi,cpi
Pint,max,B,RFR,pass2,ppt_7day,0.1996000013991415,0.01482130451552082,20,permutation,permutation
Pint,max,B,RFR,pass2,Air_trange,0.11188247790654002,NA,20,cpi,cpi
Pint,max,B,RFR,pass2,Air_trange,0.11126841318782899,0.014942648387543774,20,permutation,permutation
Pint,max,B,XGB,pass2,Air_tmin_7day,1.377571517549424,NA,20,cpi,cpi
Pint,max,B,XGB,pass2,Air_tmin_7day,1.3684734171170196,0.06784586516324419,20,permutation,permutation
Pint,max,B,XGB,pass2,Solar_7d,0.8072953618765804,NA,20,cpi,cpi
Pint,max,B,XGB,pass2,Solar_7d,0.8028333074848131,0.06172468378183823,20,permutation,permutation
Pint,max,B,XGB,pass2,ppt_7day,0.28711233855427765,NA,20,cpi,cpi
Pint,max,B,XGB,pass2,ppt_7day,0.28557319415145216,0.01536136199767297,20,permutation,permutation
Pint,max,B,XGB,pass2,Air_trange,0.20807215623872538,NA,20,cpi,cpi
Pint,max,B,XGB,pass2,Air_trange,0.20684848892553864,0.012986517932775981,20,permutation,permutation
Pint,mean,A,GLS,gls,Air_tmin_7day,0.7352075037428908,0.05888516851976252,20,permutation,permutation
Pint,mean,A,GLS,gls,Air_tmin_7day,0.705352745219708,NA,20,cpi,cpi
Pint,mean,A,GLS,gls,ppt_7day,0.056957211467829005,NA,20,cpi,cpi
Pint,mean,A,GLS,gls,ppt_7day,0.055284424001183004,0.011453997206499214,20,permutation,permutation
