Site,Metric,Set,Model,source,Variable,Importance,Stderr,nsim,type
Crater,max,B,RFR,orig,ppt_7day,0.4541636917039367,NA,20,cpi
Crater,max,B,RFR,orig,Air_trange,0.35764041661614426,NA,20,cpi
Crater,max,B,XGB,orig,Solar_7d,2.875913102170838,NA,20,cpi
Crater,max,B,XGB,orig,Air_tmean_3day,1.1007077567541772,NA,20,cpi
Crater,max,B,XGB,orig,ppt_7day,0.8278914924369423,NA,20,cpi
Crater,max,B,XGB,orig,Air_trange,0.6398818888139942,NA,20,cpi
Crater,mean,A,GLS,gls,WL_min_7day,0.6642813267204499,NA,20,cpi
Crater,mean,A,GLS,gls,Air_tmean_3day,0.16845898814623417,NA,20,cpi
Crater,mean,A,GLS,gls,Water_area_m2_3d,0.06991773053396866,NA,20,cpi
Crater,mean,A,GLS,gls,ppt_7day,0.020123432932982577,NA,20,cpi
Crater,mean,A,GLS,gls,Air_trange,0.012573690732259557,NA,20,cpi
Crater,mean,A,GLS,gls,GWL_range,0.008342454079779293,NA,20,cpi
Crater,mean,A,GLS,gls,GWT_range,-0.002218513459300575,NA,20,cpi
Crater,mean,A,RFR,pass2,WL_min_7day,1.871225370901014,NA,20,cpi
Crater,mean,A,RFR,pass2,Solar_7d,1.1508204007435598,NA,20,cpi
Crater,mean,A,RFR,pass2,Water_area_m2_3d,0.5225691383490786,NA,20,cpi
Crater,mean,A,RFR,pass2,Air_tmean_3day,0.4654177884274768,NA,20,cpi
Crater,mean,A,RFR,pass2,GWL_range,0.45338330761274115,NA,20,cpi
Crater,mean,A,RFR,pass2,ppt_7day,0.1974778297063653,NA,20,cpi
Crater,mean,A,RFR,pass2,Air_trange,0.06670079569840083,NA,20,cpi
Crater,mean,A,RFR,pass2,GWT_range,0.008853581489670442,NA,20,cpi
Crater,mean,A,XGB,pass2,WL_min_7day,2.383133123163576,NA,20,cpi
Crater,mean,A,XGB,pass2,Solar_7d,0.9030431796402121,NA,20,cpi
Crater,mean,A,XGB,pass2,Water_area_m2_3d,0.7481897912469986,NA,20,cpi
Crater,mean,A,XGB,pass2,Air_tmean_3day,0.719868891730132,NA,20,cpi
Crater,mean,A,XGB,pass2,GWL_range,0.4828464005271341,NA,20,cpi
Crater,mean,A,XGB,pass2,ppt_7day,0.2488959134182201,NA,20,cpi
Crater,mean,A,XGB,pass2,Air_trange,0.19904539389881826,NA,20,cpi
Crater,mean,A,XGB,pass2,GWT_range,0.03339852456649285,NA,20,cpi
Crater,mean,B,GLS,gls,Solar_7d,0.24736954037826564,NA,20,cpi
Crater,mean,B,GLS,gls,Air_tmean_3day,0.1809575996745929,NA,20,cpi
Crater,mean,B,GLS,gls,Air_trange,0.009794575519947779,NA,20,cpi
Crater,mean,B,GLS,gls,ppt_7day,0.009335469212524927,NA,20,cpi
Crater,mean,B,RFR,pass2,Solar_7d,2.577730595544696,NA,20,cpi
Crater,mean,B,RFR,pass2,Air_tmean_3day,0.963644859218701,NA,20,cpi
Crater,mean,B,RFR,pass2,ppt_7day,0.43174019399184793,NA,20,cpi
Crater,mean,B,RFR,pass2,Air_trange,0.22941856162190793,NA,20,cpi
Crater,mean,B,XGB,pass2,Solar_7d,2.3801422092741813,NA,20,cpi
Crater,mean,B,XGB,pass2,Air_tmean_3day,0.8682772045599498,NA,20,cpi
Crater,mean,B,XGB,pass2,ppt_7day,0.5248991126004787,NA,20,cpi
Crater,mean,B,XGB,pass2,Air_trange,0.2249053674690048,NA,20,cpi
Crater,range,A,GLS,gls,Water_area_m2_3d,0.04693001029127883,NA,20,cpi
Crater,range,A,GLS,gls,Air_tmax_7day,0.04036665643219775,NA,20,cpi
Crater,range,A,GLS,gls,WL_min_7day,0.016898749917274802,NA,20,cpi
Crater,range,A,GLS,gls,Solar_daily,0.008810221587634559,NA,20,cpi
Crater,range,A,GLS,gls,ppt_7day,0.004851926023708264,NA,20,cpi
Crater,range,A,GLS,gls,Air_trange,0.004695404520101032,NA,20,cpi
Crater,range,A,GLS,gls,GWT_range,-9.098222595890215e-4,NA,20,cpi
Crater,range,A,GLS,gls,WL_daily_range,-0.0069881996601487695,NA,20,cpi
Crater,range,A,RFR,orig,WL_min_7day,0.20113915966968388,NA,20,cpi
Crater,range,A,RFR,orig,Water_area_m2_3d,0.09694390110179468,NA,20,cpi
Crater,range,A,RFR,orig,Solar_daily,0.08444342952613804,NA,20,cpi
Crater,range,A,RFR,orig,Air_tmax_7day,0.053035702963517825,NA,20,cpi
Crater,range,A,RFR,orig,WL_daily_range,0.03880450878926134,NA,20,cpi
Crater,range,A,RFR,orig,ppt_7day,0.036219504789607455,NA,20,cpi
Crater,range,A,RFR,orig,Air_trange,0.028916567883229556,NA,20,cpi
Crater,range,A,RFR,orig,GWT_range,0.02503390425324461,NA,20,cpi
Crater,range,A,XGB,orig,WL_min_7day,0.35231071439765094,NA,20,cpi
Crater,range,A,XGB,orig,Solar_daily,0.0927819310935577,NA,20,cpi
Crater,range,A,XGB,orig,WL_daily_range,0.040477559661519946,NA,20,cpi
Crater,range,A,XGB,orig,Air_tmax_7day,0.029724178333332435,NA,20,cpi
Crater,range,A,XGB,orig,Water_area_m2_3d,0.024368434802708443,NA,20,cpi
Crater,range,A,XGB,orig,Air_trange,0.02262697333978375,NA,20,cpi
Crater,range,A,XGB,orig,ppt_7day,0.007811093423272908,NA,20,cpi
Crater,range,A,XGB,orig,GWT_range,0.0058023856488794295,NA,20,cpi
Crater,range,B,GLS,gls,Air_tmax_7day,0.07463183124725914,NA,20,cpi
Crater,range,B,GLS,gls,Solar_daily,0.03107779021536944,NA,20,cpi
Crater,range,B,GLS,gls,ppt_7day,5.491856712477039e-4,NA,20,cpi
Crater,range,B,GLS,gls,Air_trange,-0.0028240120685263104,NA,20,cpi
Crater,range,B,RFR,orig,Solar_daily,0.19141793929006584,NA,20,cpi
Crater,range,B,RFR,orig,Air_tmax_7day,0.15004537832981216,NA,20,cpi
Crater,range,B,RFR,orig,ppt_7day,0.1085927780030226,NA,20,cpi
Crater,range,B,RFR,orig,Air_trange,0.0796178960153222,NA,20,cpi
Crater,range,B,XGB,pass2,Solar_daily,0.1468036233459673,NA,20,cpi
Crater,range,B,XGB,pass2,Air_tmax_7day,0.04168445138988244,NA,20,cpi
Crater,range,B,XGB,pass2,ppt_7day,0.02397427074291658,NA,20,cpi
Crater,range,B,XGB,pass2,Air_trange,0,NA,20,cpi
Hideaway,max,A,GLS,gls,Solar_2d,1.8204118484615401,NA,20,cpi
Hideaway,max,A,GLS,gls,Air_tmin,0.0916383805102694,NA,20,cpi
Hideaway,max,A,GLS,gls,GWL_range,0.04883404243041323,NA,20,cpi
Hideaway,max,A,GLS,gls,Water_area_m2_3d,0.042880429915880036,NA,20,cpi
Hideaway,max,A,GLS,gls,GWT_range,0.03332302270502452,NA,20,cpi
Hideaway,max,A,GLS,gls,ppt_7day,0.012292707171860706,NA,20,cpi
Hideaway,max,A,GLS,gls,GWL_max_7day,0.00854529873055232,NA,20,cpi
Hideaway,max,A,GLS,gls,Air_trange,-0.003881184582427366,NA,20,cpi
Hideaway,max,A,RFR,orig,Solar_2d,1.8926947527374243,NA,20,cpi
Hideaway,max,A,RFR,orig,GWL_range,0.2810281916922398,NA,20,cpi
Hideaway,max,A,RFR,orig,Air_tmin,0.16978979134990496,NA,20,cpi
Hideaway,max,A,RFR,orig,GWT_mean_7day,0.14285910742955404,NA,20,cpi
Hideaway,max,A,RFR,orig,Air_trange,0.14219432624050932,NA,20,cpi
Hideaway,max,A,RFR,orig,Water_area_m2_3d,0.0891300781947133,NA,20,cpi
Hideaway,max,A,RFR,orig,GWT_range,0.07875447425597998,NA,20,cpi
Hideaway,max,A,RFR,orig,ppt_7day,0.06885049259500886,NA,20,cpi
Hideaway,max,A,RFR,orig,GWL_max_7day,0.06386450852681963,NA,20,cpi
Hideaway,max,A,XGB,orig,Solar_2d,2.0677992732827906,NA,20,cpi
Hideaway,max,A,XGB,orig,GWL_range,0.5562762876771814,NA,20,cpi
Hideaway,max,A,XGB,orig,Air_tmin,0.3016683990135086,NA,20,cpi
Hideaway,max,A,XGB,orig,Water_area_m2_3d,0.21039031977869638,NA,20,cpi
Hideaway,max,A,XGB,orig,GWT_range,0.1652160271818155,NA,20,cpi
Hideaway,max,A,XGB,orig,GWT_mean_7day,0.13694643645542165,NA,20,cpi
Hideaway,max,A,XGB,orig,GWL_max_7day,0.12471549409283728,NA,20,cpi
Hideaway,max,A,XGB,orig,Air_trange,0.11636778781533905,NA,20,cpi
Hideaway,max,A,XGB,orig,ppt_7day,0.028451395614912,NA,20,cpi
Hideaway,max,B,GLS,gls,Solar_2d,2.0393804984319077,NA,20,cpi
Hideaway,max,B,GLS,gls,Air_tmin,0.10753549804380058,NA,20,cpi
Hideaway,max,B,GLS,gls,ppt_7day,0.021435844425203965,NA,20,cpi
Hideaway,max,B,GLS,gls,Air_trange,-0.009741070443448963,NA,20,cpi
Hideaway,max,B,RFR,pass2,Solar_2d,2.1286128123222516,NA,20,cpi
Hideaway,max,B,RFR,pass2,Air_tmin,0.2542853086500905,NA,20,cpi
Hideaway,max,B,RFR,pass2,Air_trange,0.1758001569244364,NA,20,cpi
Hideaway,max,B,RFR,pass2,ppt_7day,0.13611391990990673,NA,20,cpi
Hideaway,max,B,XGB,orig,Solar_2d,2.6495728910987673,NA,20,cpi
Hideaway,max,B,XGB,orig,Air_tmin,0.7892458263472217,NA,20,cpi
Hideaway,max,B,XGB,orig,Air_trange,0.5655155799903954,NA,20,cpi
Hideaway,max,B,XGB,orig,ppt_7day,0.5191652999148348,NA,20,cpi
Hideaway,mean,A,GLS,gls,Solar_2d,0.9437109993144953,NA,20,cpi
Hideaway,mean,A,GLS,gls,Air_tmin,0.2648133184692868,NA,20,cpi
Hideaway,mean,A,GLS,gls,GWL_max,0.0475985716344664,NA,20,cpi
Hideaway,mean,A,GLS,gls,Air_trange,0.023956115181620136,NA,20,cpi
Hideaway,mean,A,GLS,gls,Water_area_m2_3d,0.0031161892860683826,NA,20,cpi
Hideaway,mean,A,GLS,gls,GWL_range,0.00239787226521862,NA,20,cpi
Hideaway,mean,A,GLS,gls,ppt_7day,9.358097690494727e-4,NA,20,cpi
Hideaway,mean,A,GLS,gls,GWT_range,-0.0015534642282110933,NA,20,cpi
Hideaway,mean,A,RFR,orig,Solar_2d,1.0496572710844392,NA,20,cpi
Hideaway,mean,A,RFR,orig,Air_tmin,0.2972985502307045,NA,20,cpi
Hideaway,mean,A,RFR,orig,GWT_min_7day,0.1408297150247727,NA,20,cpi
Hideaway,mean,A,RFR,orig,GWL_range,0.11044838864550352,NA,20,cpi
Hideaway,mean,A,RFR,orig,Air_trange,0.08101647304686445,NA,20,cpi
Hideaway,mean,A,RFR,orig,GWL_max,0.06470120885865768,NA,20,cpi
Hideaway,mean,A,RFR,orig,Water_area_m2_3d,0.06199449711477682,NA,20,cpi
Hideaway,mean,A,RFR,orig,ppt_7day,0.03701199713872484,NA,20,cpi
Hideaway,mean,A,RFR,orig,GWT_range,0.02399312751763988,NA,20,cpi
Hideaway,mean,A,XGB,pass2,Solar_2d,1.0549311818284646,NA,20,cpi
Hideaway,mean,A,XGB,pass2,Air_tmin,0.45388050937510843,NA,20,cpi
Hideaway,mean,A,XGB,pass2,GWT_min_7day,0.2556369009835531,NA,20,cpi
Hideaway,mean,A,XGB,pass2,GWL_range,0.14864942714850893,NA,20,cpi
Hideaway,mean,A,XGB,pass2,Air_trange,0.130200979287248,NA,20,cpi
Hideaway,mean,A,XGB,pass2,GWL_max,0.10238585928031935,NA,20,cpi
Hideaway,mean,A,XGB,pass2,Water_area_m2_3d,0.06383191982120386,NA,20,cpi
Hideaway,mean,A,XGB,pass2,GWT_range,0.037845349794464495,NA,20,cpi
Hideaway,mean,A,XGB,pass2,ppt_7day,0.03281261760507166,NA,20,cpi
Hideaway,mean,B,GLS,gls,Solar_2d,0.9882226595739491,NA,20,cpi
Hideaway,mean,B,GLS,gls,Air_tmin,0.24921188930433213,NA,20,cpi
Hideaway,mean,B,GLS,gls,Air_trange,0.022643946292559475,NA,20,cpi
Hideaway,mean,B,GLS,gls,ppt_7day,4.8789410793825816e-4,NA,20,cpi
Hideaway,mean,B,RFR,pass2,Solar_2d,1.2806247504475796,NA,20,cpi
Hideaway,mean,B,RFR,pass2,Air_tmin,0.4409192404685605,NA,20,cpi
Hideaway,mean,B,RFR,pass2,Air_trange,0.16416190321340282,NA,20,cpi
Hideaway,mean,B,RFR,pass2,ppt_7day,0.11594982466889076,NA,20,cpi
Hideaway,mean,B,XGB,pass2,Solar_2d,1.4352640114441138,NA,20,cpi
Hideaway,mean,B,XGB,pass2,Air_tmin,0.6071762572940332,NA,20,cpi
Hideaway,mean,B,XGB,pass2,Air_trange,0.3158463809615666,NA,20,cpi
Hideaway,mean,B,XGB,pass2,ppt_7day,0.22177196152072515,NA,20,cpi
Hideaway,range,A,GLS,gls,Solar_daily,1.4262977347914183,NA,20,cpi
Hideaway,range,A,GLS,gls,GWL_range,0.21855977277977012,NA,20,cpi
Hideaway,range,A,GLS,gls,Air_trange,0.10509649268585364,NA,20,cpi
Hideaway,range,A,GLS,gls,GWT_mean_7day,0.09963998798664486,NA,20,cpi
Hideaway,range,A,GLS,gls,ppt,0.03956487393967112,NA,20,cpi
Hideaway,range,A,GLS,gls,GWT_range,0.03477851158811973,NA,20,cpi
Hideaway,range,A,GLS,gls,GWL_max_7day,0.02956412399519437,NA,20,cpi
Hideaway,range,A,GLS,gls,Water_area_m2_3d,0.016897298760611745,NA,20,cpi
Hideaway,range,A,GLS,gls,Air_tmin_3day,1.7745458425633132e-4,NA,20,cpi
Hideaway,range,A,RFR,orig,Solar_daily,1.9069573559304909,NA,20,cpi
Hideaway,range,A,RFR,orig,GWT_mean_7day,0.35192051199846247,NA,20,cpi
Hideaway,range,A,RFR,orig,ppt,0.29098541244478876,NA,20,cpi
Hideaway,range,A,RFR,orig,GWL_range,0.22901851543814644,NA,20,cpi
Hideaway,range,A,RFR,orig,Water_area_m2_3d,0.16844707540282045,NA,20,cpi
Hideaway,range,A,RFR,orig,Air_trange,0.16755424910359873,NA,20,cpi
Hideaway,range,A,RFR,orig,Air_tmin_3day,0.0807705044495364,NA,20,cpi
Hideaway,range,A,RFR,orig,GWT_range,0.07836213405963985,NA,20,cpi
Hideaway,range,A,RFR,orig,GWL_max_7day,0.06248626667501317,NA,20,cpi
Hideaway,range,A,RFR,orig,Air_tmean,0.0601829925563406,NA,20,cpi
Hideaway,range,A,XGB,pass2,Solar_daily,1.8477054198477014,NA,20,cpi
Hideaway,range,A,XGB,pass2,GWT_mean_7day,0.6177011443248367,NA,20,cpi
Hideaway,range,A,XGB,pass2,ppt,0.606964408275663,NA,20,cpi
Hideaway,range,A,XGB,pass2,GWL_range,0.5643459864256016,NA,20,cpi
Hideaway,range,A,XGB,pass2,GWL_max_7day,0.3436040296078894,NA,20,cpi
Hideaway,range,A,XGB,pass2,Water_area_m2_3d,0.3317229432740789,NA,20,cpi
Hideaway,range,A,XGB,pass2,Air_trange,0.2884205143290449,NA,20,cpi
Hideaway,range,A,XGB,pass2,Air_tmin_3day,0.2139207361071752,NA,20,cpi
Hideaway,range,A,XGB,pass2,GWT_range,0.2022533266159893,NA,20,cpi
Hideaway,range,A,XGB,pass2,Air_tmean,0.16678050765192798,NA,20,cpi
Hideaway,range,B,GLS,gls,Solar_daily,1.4819461564945287,NA,20,cpi
Hideaway,range,B,GLS,gls,Air_trange,0.09840505963439627,NA,20,cpi
Hideaway,range,B,GLS,gls,ppt,0.05096685818425872,NA,20,cpi
Hideaway,range,B,GLS,gls,Air_tmin_3day,0.0023503579536363617,NA,20,cpi
Hideaway,range,B,RFR,pass2,Solar_daily,1.6010052586950185,NA,20,cpi
Hideaway,range,B,RFR,pass2,ppt,0.26905420786737744,NA,20,cpi
Hideaway,range,B,RFR,pass2,Air_trange,0.1746679227594503,NA,20,cpi
Hideaway,range,B,RFR,pass2,Air_tmin_3day,0.08410141296902529,NA,20,cpi
Hideaway,range,B,RFR,pass2,Air_tmean,0.06339358554281721,NA,20,cpi
Hideaway,range,B,XGB,pass2,Solar_daily,1.8386999609769936,NA,20,cpi
Hideaway,range,B,XGB,pass2,ppt,0.3609553623241004,NA,20,cpi
Hideaway,range,B,XGB,pass2,Air_trange,0.3393607768497411,NA,20,cpi
Hideaway,range,B,XGB,pass2,Air_tmin_3day,0.27051806044051585,NA,20,cpi
Hideaway,range,B,XGB,pass2,Air_tmean,0.22967311262460866,NA,20,cpi
Pint,max,A,GLS,gls,Air_tmin_7day,0.6563576304842678,NA,20,cpi
Pint,max,A,GLS,gls,Water_area_m2_3d,0.04376029544156068,NA,20,cpi
Pint,max,A,GLS,gls,ppt_7day,0.036739168564433045,NA,20,cpi
Pint,max,A,GLS,gls,GWL_range,0.006717670017185096,NA,20,cpi
Pint,max,A,GLS,gls,Air_trange,0.0037253409280206262,NA,20,cpi
Pint,max,A,GLS,gls,GWT_range,2.2031292865209995e-5,NA,20,cpi
Pint,max,A,GLS,gls,WL_daily_range,-0.006258400497974326,NA,20,cpi
Pint,max,A,GLS,gls,GWT_min,-0.009981655261718014,NA,20,cpi
Pint,max,A,RFR,orig,Air_tmin_7day,0.6436047384068537,NA,20,cpi
Pint,max,A,RFR,orig,Water_area_m2_3d,0.6310776430192258,NA,20,cpi
Pint,max,A,RFR,orig,WL_max_7day,0.24195692791142767,NA,20,cpi
Pint,max,A,RFR,orig,Solar_7d,0.16817907373700006,NA,20,cpi
Pint,max,A,RFR,orig,GWT_min,0.06159881064311991,NA,20,cpi
Pint,max,A,RFR,orig,Air_trange,0.05196981146697821,NA,20,cpi
Pint,max,A,RFR,orig,ppt_7day,0.04901062424125263,NA,20,cpi
Pint,max,A,RFR,orig,GWL_range,0.032307572376852264,NA,20,cpi
Pint,max,A,RFR,orig,WL_daily_range,0.023921453856066935,NA,20,cpi
Pint,max,A,RFR,orig,GWT_range,0.0022803667414758033,NA,20,cpi
Pint,max,A,XGB,pass2,Air_tmin_7day,0.8952923085049544,NA,20,cpi
Pint,max,A,XGB,pass2,Water_area_m2_3d,0.7654102403057295,NA,20,cpi
Pint,max,A,XGB,pass2,WL_max_7day,0.27401784069720037,NA,20,cpi
Pint,max,A,XGB,pass2,Solar_7d,0.2686365805935771,NA,20,cpi
Pint,max,A,XGB,pass2,Air_trange,0.1480315327216276,NA,20,cpi
Pint,max,A,XGB,pass2,ppt_7day,0.09228908897266906,NA,20,cpi
Pint,max,A,XGB,pass2,GWT_min,0.0712571370475143,NA,20,cpi
Pint,max,A,XGB,pass2,WL_daily_range,0.06473673448960712,NA,20,cpi
Pint,max,A,XGB,pass2,GWL_range,0.05836947389831858,NA,20,cpi
Pint,max,A,XGB,pass2,GWT_range,0.008884265097651882,NA,20,cpi
Pint,max,B,GLS,gls,Air_tmin_7day,0.6924663924780796,NA,20,cpi
Pint,max,B,GLS,gls,Solar_7d,0.05528166879443969,NA,20,cpi
Pint,max,B,GLS,gls,ppt_7day,0.04114596825620137,NA,20,cpi
Pint,max,B,GLS,gls,Air_trange,0.0022634974091453874,NA,20,cpi
Pint,max,B,RFR,pass2,Air_tmin_7day,1.173538716348652,NA,20,cpi
Pint,max,B,RFR,pass2,Solar_7d,0.5853021938958287,NA,20,cpi
Pint,max,B,RFR,pass2,ppt_7day,0.20675763461186775,NA,20,cpi
Pint,max,B,RFR,pass2,Air_trange,0.11188247790654002,NA,20,cpi
Pint,max,B,XGB,pass2,Air_tmin_7day,1.377571517549424,NA,20,cpi
Pint,max,B,XGB,pass2,Solar_7d,0.8072953618765804,NA,20,cpi
Pint,max,B,XGB,pass2,ppt_7day,0.28711233855427765,NA,20,cpi
Pint,max,B,XGB,pass2,Air_trange,0.20807215623872538,NA,20,cpi
Pint,mean,A,GLS,gls,Air_tmin_7day,0.705352745219708,NA,20,cpi
Pint,mean,A,GLS,gls,ppt_7day,0.056957211467829005,NA,20,cpi
Pint,mean,A,GLS,gls,Water_area_m2_3d,0.04060258530924732,NA,20,cpi
Pint,mean,A,GLS,gls,GWL_range,0.0036598491222804563,NA,20,cpi
Pint,mean,A,GLS,gls,Air_trange,0.0018097482526656106,NA,20,cpi
Pint,mean,A,GLS,gls,GWT_range,4.364515009602776e-5,NA,20,cpi
Pint,mean,A,GLS,gls,GWT_min,-0.0021296647275730884,NA,20,cpi
Pint,mean,A,GLS,gls,WL_daily_range,-0.00423440941957598,NA,20,cpi
Pint,mean,A,RFR,orig,Water_area_m2_3d,0.7085347536021291,NA,20,cpi
Pint,mean,A,RFR,orig,Air_tmin_7day,0.6536449597714568,NA,20,cpi
Pint,mean,A,RFR,orig,WL_max_7day,0.30240412808098377,NA,20,cpi
Pint,mean,A,RFR,orig,Solar_7d,0.14411299301264072,NA,20,cpi
Pint,mean,A,RFR,orig,GWT_min,0.07081391051262537,NA,20,cpi
Pint,mean,A,RFR,orig,ppt_7day,0.05083525116658774,NA,20,cpi
Pint,mean,A,RFR,orig,Air_trange,0.049118372718929715,NA,20,cpi
Pint,mean,A,RFR,orig,WL_daily_range,0.03062956924026189,NA,20,cpi
Pint,mean,A,RFR,orig,GWL_range,0.026067430733293415,NA,20,cpi
Pint,mean,A,RFR,orig,GWT_range,0.0035007470477495667,NA,20,cpi
Pint,mean,A,XGB,pass2,Air_tmin_7day,0.8346602328975787,NA,20,cpi
Pint,mean,A,XGB,pass2,Water_area_m2_3d,0.7399087407733992,NA,20,cpi
Pint,mean,A,XGB,pass2,WL_max_7day,0.2373072138996461,NA,20,cpi
Pint,mean,A,XGB,pass2,Solar_7d,0.2254493131053442,NA,20,cpi
Pint,mean,A,XGB,pass2,Air_trange,0.10673302202853015,NA,20,cpi
Pint,mean,A,XGB,pass2,GWT_min,0.06451914601794866,NA,20,cpi
Pint,mean,A,XGB,pass2,ppt_7day,0.06206511760208708,NA,20,cpi
Pint,mean,A,XGB,pass2,WL_daily_range,0.05551393218572363,NA,20,cpi
Pint,mean,A,XGB,pass2,GWL_range,0.026038936872537603,NA,20,cpi
Pint,mean,A,XGB,pass2,GWT_range,0.009509102351832693,NA,20,cpi
Pint,mean,B,GLS,gls,Air_tmin_7day,0.729939161971412,NA,20,cpi
Pint,mean,B,GLS,gls,ppt_7day,0.07238218394856388,NA,20,cpi
Pint,mean,B,GLS,gls,Air_trange,9.443350955004592e-4,NA,20,cpi
Pint,mean,B,GLS,gls,Solar_7d,-0.011882017393304856,NA,20,cpi
Pint,mean,B,RFR,pass2,Air_tmin_7day,1.2534554401811855,NA,20,cpi
Pint,mean,B,RFR,pass2,Solar_7d,0.5707258694918422,NA,20,cpi
Pint,mean,B,RFR,pass2,ppt_7day,0.2616119720147337,NA,20,cpi
Pint,mean,B,RFR,pass2,Air_trange,0.12198761863686072,NA,20,cpi
Pint,mean,B,XGB,pass2,Air_tmin_7day,1.3525855129192705,NA,20,cpi
Pint,mean,B,XGB,pass2,Solar_7d,0.6109713813977691,NA,20,cpi
Pint,mean,B,XGB,pass2,ppt_7day,0.26103024315822343,NA,20,cpi
Pint,mean,B,XGB,pass2,Air_trange,0.09561486307584763,NA,20,cpi
Pint,range,A,GLS,gls,GWT_min,0.098813586719452,NA,20,cpi
Pint,range,A,GLS,gls,WL_daily_range,0.08524743381293648,NA,20,cpi
Pint,range,A,GLS,gls,ppt_7day,0.031109315087794923,NA,20,cpi
Pint,range,A,GLS,gls,Solar_daily,0.015331122380691467,NA,20,cpi
Pint,range,A,GLS,gls,Air_tmin_7day,8.862091874285993e-4,NA,20,cpi
Pint,range,A,GLS,gls,Air_trange,6.07305631268415e-4,NA,20,cpi
Pint,range,A,GLS,gls,GWT_range,2.8907702746003294e-4,NA,20,cpi
Pint,range,A,GLS,gls,Water_area_m2_3d,9.790871828653513e-5,NA,20,cpi
Pint,range,A,GLS,gls,GWL_range,-1.8126227552400787e-4,NA,20,cpi
Pint,range,A,RFR,pass2,WL_daily_max,0.14827631824694842,NA,20,cpi
Pint,range,A,RFR,pass2,GWT_min,0.10726408307240624,NA,20,cpi
Pint,range,A,RFR,pass2,Solar_daily,0.029490774647262345,NA,20,cpi
Pint,range,A,RFR,pass2,WL_daily_range,0.02817500681398724,NA,20,cpi
Pint,range,A,RFR,pass2,ppt_7day,0.02546469728179747,NA,20,cpi
Pint,range,A,RFR,pass2,GWL_range,0.022495633786837284,NA,20,cpi
Pint,range,A,RFR,pass2,Water_area_m2_3d,0.019940810015028107,NA,20,cpi
Pint,range,A,RFR,pass2,Air_tmin_7day,0.017819343023038517,NA,20,cpi
Pint,range,A,RFR,pass2,Air_trange,0.011060459604841803,NA,20,cpi
Pint,range,A,RFR,pass2,GWT_range,0.0019847262930173734,NA,20,cpi
Pint,range,A,XGB,pass2,WL_daily_max,0.1485159552816862,NA,20,cpi
Pint,range,A,XGB,pass2,GWT_min,0.11919603923097434,NA,20,cpi
Pint,range,A,XGB,pass2,Solar_daily,0.032193285007980896,NA,20,cpi
Pint,range,A,XGB,pass2,WL_daily_range,0.020847947708866693,NA,20,cpi
Pint,range,A,XGB,pass2,GWL_range,0.015722627584949092,NA,20,cpi
Pint,range,A,XGB,pass2,ppt_7day,0.012335878336671754,NA,20,cpi
Pint,range,A,XGB,pass2,Air_tmin_7day,0.006064609700436117,NA,20,cpi
Pint,range,A,XGB,pass2,Air_trange,0.004755981838934421,NA,20,cpi
Pint,range,A,XGB,pass2,Water_area_m2_3d,0.004611808531531453,NA,20,cpi
Pint,range,A,XGB,pass2,GWT_range,7.905444676170395e-4,NA,20,cpi
Pint,range,B,GLS,gls,Air_tmin_7day,0.035001826842903455,NA,20,cpi
Pint,range,B,GLS,gls,ppt_7day,0.017247190018490705,NA,20,cpi
Pint,range,B,GLS,gls,Solar_daily,0.012487117450161733,NA,20,cpi
Pint,range,B,GLS,gls,Air_trange,5.089418427871861e-4,NA,20,cpi
Pint,range,B,RFR,pass2,ppt_7day,0.11418544224408905,NA,20,cpi
Pint,range,B,RFR,pass2,Air_tmin_7day,0.05509668685553146,NA,20,cpi
Pint,range,B,RFR,pass2,Solar_daily,0.042488443936636144,NA,20,cpi
Pint,range,B,RFR,pass2,Air_trange,0.016895984097099095,NA,20,cpi
Pint,range,B,XGB,pass2,ppt_7day,0.09247354510700634,NA,20,cpi
Pint,range,B,XGB,pass2,Air_tmin_7day,0.03712904534502007,NA,20,cpi
Pint,range,B,XGB,pass2,Solar_daily,0.009758062419199368,NA,20,cpi
Pint,range,B,XGB,pass2,Air_trange,0.0017845120883054483,NA,20,cpi
Sam,max,A,GLS,gls,WL_daily_min,0.41526266479884005,NA,20,cpi
Sam,max,A,GLS,gls,Solar_daily,0.1498103789888373,NA,20,cpi
Sam,max,A,GLS,gls,Air_trange,0.05782981009410548,NA,20,cpi
Sam,max,A,GLS,gls,GWL_range,0.006650196023380184,NA,20,cpi
Sam,max,A,GLS,gls,GWL_min,0.005555668082342091,NA,20,cpi
Sam,max,A,GLS,gls,WL_daily_range,0.0017069732939437587,NA,20,cpi
Sam,max,A,GLS,gls,GWT_range,2.3512104222234154e-4,NA,20,cpi
Sam,max,A,GLS,gls,ppt,-0.0016324510576373186,NA,20,cpi
Sam,max,A,RFR,pass2,WL_daily_min,0.34881206149920824,NA,20,cpi
Sam,max,A,RFR,pass2,Solar_daily,0.26206383467621297,NA,20,cpi
Sam,max,A,RFR,pass2,Air_trange,0.15796355739243437,NA,20,cpi
Sam,max,A,RFR,pass2,GWL_min,0.12395028837656807,NA,20,cpi
Sam,max,A,RFR,pass2,WL_daily_range,0.0636419162004715,NA,20,cpi
Sam,max,A,RFR,pass2,GWL_range,0.03589310921887004,NA,20,cpi
Sam,max,A,RFR,pass2,ppt,0.02837488176325978,NA,20,cpi
